,country_code,code_year,Country,Continent,year,One.person,Couple.only,Couple.with.children,Single.parent.with.children,Single.mother.with.children,Single.father.with.children,Extended.family,Non.relatives,Unknown,relative_parental_care,no_adult_male,no_adult_female,annual_ASR,NO_MALE,NO_FEMALE,ASR.15.49,GDP_per_capita,PD,mean_years_of_schooling,unemployment_rate,unemployment_rate_full,median.age_full,median.age,Main.religion
496,642,642_1992,Romania,Europe,1992,17.12391918,20.04785647,39.91872083,6.022808659,5.020264912,1.002543747,15.44249402,1.443926426,0.000274406,0.699623302,8765.48,9250.053,0.486551244,5836.644,5675.238,0.507010409,1102.103785,99.33881286,9.2,NA,0.89,32.6,NA,Christianity
497,642,642_2001,Romania,Europe,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8698.156,9290.078,0.483546967,5735.241,5575.454,0.507063536,1825.179805,96.34743807,9.7,NA,0.85,34.9,NA,Christianity
498,642,642_2002,Romania,Europe,2002,18.88346703,19.79724487,35.40045573,7.359811807,6.209563725,1.150248082,18.53443094,0.024589626,0,0.732269571,8707.593,9308.434,0.48332482,5708.31,5545.785,0.507220705,2119.882673,94.53384957,9.6,NA,0.85,34.9,NA,Christianity
499,642,642_2002,Romania,Europe,2002,18.91234695,19.81882467,35.35780843,7.936502299,NA,NA,NA,NA,17.97451764,NA,8707.593,9308.434,0.48332482,5708.31,5545.785,0.507220705,2119.882673,94.53384957,9.6,NA,0.85,34.9,NA,Christianity
500,642,642_2011,Romania,Europe,2011,25.98351447,19.21952541,26.7603641,8.381700703,NA,NA,NA,NA,19.65489532,NA,8224.598,8893.807,0.480453524,5016.334,4825.429,0.50969872,9099.217539,87.53324934,10.8,0.83,0.83,39.4,NA,Christianity
501,642,642_2011,Romania,Europe,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8224.598,8893.807,0.480453524,5016.334,4825.429,0.50969872,9099.217539,87.53324934,10.8,0.83,0.83,39.4,NA,Christianity
502,642,642_2011,Romania,Europe,2011,25.99423222,19.23677347,26.56485136,7.713265891,6.127528424,1.585737467,17.33613778,3.154739272,0,0.587054047,8224.598,8893.807,0.480453524,5016.334,4825.429,0.50969872,9099.217539,87.53324934,10.8,0.83,0.83,39.4,NA,Christianity
503,643,643_2002,Russian Federation,Europe,2002,22.27498144,21.55689545,21.09259908,5.615888411,NA,NA,NA,NA,29.45963561,NA,55204.619,65403.685,0.457718226,38952.726,39665.408,0.495467445,2377.529577,8.870461463,11.4,NA,0.96,36.5,NA,Christianity
504,643,643_2002,Russian Federation,Europe,2002,22.36948819,14.78654019,28.28726269,11.97920789,10.69419319,1.2850147,19.43100072,3.146500318,0,0.920239929,55204.619,65403.685,0.457718226,38952.726,39665.408,0.495467445,2377.529577,8.870461463,11.4,NA,0.96,36.5,NA,Christianity
505,643,643_2010,Russian Federation,Europe,2010,25.69390194,22.83137252,15.8718154,11.47546197,NA,NA,NA,NA,24.12744817,NA,55569.756,66491.964,0.455259487,36981.01,37684.06,0.495291975,10674.99578,8.722635522,11.5,0.87,0.87,38,38,Christianity
506,643,643_2010,Russian Federation,Europe,2010,25.96622482,15.11648252,23.567614,11.65815605,10.18841957,1.46973648,22.60858784,1.082934763,0,0.840867348,55569.756,66491.964,0.455259487,36981.01,37684.06,0.495291975,10674.99578,8.722635522,11.5,0.87,0.87,38,38,Christianity
507,646,646_1991,Rwanda,Africa,1991,8.461569154,5.284823174,46.40695865,13.9066594,12.18960725,1.71705215,17.98382699,7.206032958,0.750129677,0.851206227,1776.785,1859.354,0.488646061,1516.037,1565.775,0.491930397,269.8501567,287.1477503,1.8,0.33,0.33,15.3,NA,Christianity
508,646,646_1992,Rwanda,Africa,1992,5.34079179,4.890964426,50.74627838,9.060046238,7.803122145,1.256924093,21.92342148,8.038497681,0,0.792959354,1715.407,1805.691,0.487179567,1465.978,1522.573,0.490531365,302.7384118,271.6758816,1.8,NA,0.33,15.3,NA,Christianity
509,646,646_2000,Rwanda,Africa,2000,5.994879034,3.834543234,37.10459577,20.55488812,18.74717544,1.807712679,24.58780626,7.826485413,0.096802169,1.01580644,2125.073,2288.195,0.481519137,1808.612,1899.129,0.487793511,260.7780161,321.5922578,2.3,0.52,0.52,17.4,17.4,Christianity
510,646,646_2002,Rwanda,Africa,2002,7.164318394,4.500034143,36.16529716,19.38633829,18.01891517,1.367423122,23.6940341,7.518266451,1.57171147,1.119825722,2284.58,2455.71,0.481949417,1953.967,2046.317,0.48845707,233.2845936,341.5914066,2.5,NA,0.52,17.4,NA,Christianity
511,646,646_2002,Rwanda,Africa,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2284.58,2455.71,0.481949417,1953.967,2046.317,0.48845707,233.2845936,341.5914066,2.5,NA,0.52,17.4,NA,Christianity
512,646,646_2005,Rwanda,Africa,2005,6.542097526,3.193216501,40.90738697,17.66115563,16.12237849,1.538777139,23.63787813,8.019800913,0.038464336,1.020253387,2464.756,2630.87,0.483700334,2116.909,2200.033,0.490372352,331.8111624,358.3386704,2.8,0.69,0.69,18.1,18.1,Christianity
513,646,646_2008,Rwanda,Africa,2008,8.255909725,3.92036355,42.81985702,16.60954021,14.91791607,1.691624141,21.69220146,6.452460445,0.249667593,0.945404285,2682.246,2860.529,0.483917532,2295.586,2389.075,0.490021797,543.7650762,386.0775841,3.2,NA,0.69,18.1,NA,Christianity
514,646,646_2010,Rwanda,Africa,2010,6.539706576,3.369952025,39.23265025,15.74037914,14.01346713,1.726912003,26.86545356,8.237982753,0.013875693,0.909275391,2840.243,3028.818,0.483934824,2417.412,2521.875,0.489425296,610.0124006,406.9451966,3.8,0.92,0.92,18.9,18.9,Christianity
515,646,646_2012,Rwanda,Africa,2012,7.396382111,3.873919608,42.39101035,13.56862578,12.00924945,1.559376333,23.06154378,9.708518372,0,0.886564927,3002.198,3198.078,0.484203929,2528.099,2642.587,0.488929129,725.6276813,427.6318606,3.7,1.04,1.04,18.9,NA,Christianity
516,646,646_2012,Rwanda,Africa,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3002.198,3198.078,0.484203929,2528.099,2642.587,0.488929129,725.6276813,427.6318606,3.7,1.04,1.04,18.9,NA,Christianity
517,646,646_2012,Rwanda,Africa,2012,9.861792206,4.401945055,43.96583368,15.05149282,13.5188752,1.532617617,16.77795604,9.940980199,0,0.945506746,3002.198,3198.078,0.484203929,2528.099,2642.587,0.488929129,725.6276813,427.6318606,3.7,1.04,1.04,18.9,NA,Christianity
518,646,646_2015,Rwanda,Africa,2015,8.15135476,3.22557542,42.37878714,14.6642288,13.49532807,1.168900735,22.86757183,8.712482052,0,1.062405815,3274.411,3479.783,0.484796706,2719.473,2847.547,0.488497077,751.6393697,460.8460073,4,1.14,1.14,19.4,19.4,Christianity
519,678,678_2001,Sao Tome and Principe,Africa,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.318,41.563,0.486121586,33.306,34.545,0.4908697,524.6879948,150.7864583,4.3,NA,1.42,17.2,NA,Christianity
520,678,678_2008,Sao Tome and Principe,Africa,2008,19.86574625,4.680848379,26.70676003,15.21715484,13.76512943,1.452025414,31.84091093,1.68857957,0,0.976806082,47.619,48.975,0.49298093,40.635,40.719,0.499483738,1098.768061,178.25,4.7,NA,2.28,17.6,NA,Christianity
521,678,678_2012,Sao Tome and Principe,Africa,2012,16.81598743,5.063433255,31.73908162,13.43437746,NA,NA,NA,NA,32.94712024,NA,52.904,53.634,0.496573992,44.656,44.129,0.502967844,1330.547404,196.2541667,5.1,2.36,2.36,18.3,NA,Christianity
522,686,686_1993,Senegal,Africa,1993,5.158730159,1.757369615,15.53287982,2.862811791,2.636054422,0.22675737,68.50907029,6.094104308,0.085034014,1.065392962,2160.899,2250.163,0.489881802,1768.255,1819.71,0.492829501,873.8830905,42.7297564,2.1,NA,1.74,16.5,NA,Islam
523,686,686_1997,Senegal,Africa,1997,4.362833656,1.810816629,14.9122758,3.494755447,3.040396506,0.454358941,68.39680408,6.830461027,0.19205336,0.825531147,2412.877,2561.88,0.485024093,1990.515,2087.401,0.488120648,647.829366,47.42573625,2,NA,1.77,16.9,NA,Islam
524,686,686_2002,Senegal,Africa,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2736.773,2989.078,0.477967904,2280.861,2453.998,0.481716773,656.6227077,53.41348881,2.4,NA,1.76,17.3,NA,Islam
525,686,686_2002,Senegal,Africa,2002,4.400405276,1.5662617,15.68399624,3.431832759,2.837861704,0.593971054,56.32407209,18.59343193,0,0.679225946,2736.773,2989.078,0.477967904,2280.861,2453.998,0.481716773,656.6227077,53.41348881,2.4,NA,1.76,17.3,NA,Islam
526,686,686_2005,Senegal,Africa,2005,6.589216079,1.286460612,17.53046898,6.997888783,5.35608605,1.641802732,46.75136043,20.63983141,0.204773703,0.513526572,2966.717,3272.101,0.475525492,2482.521,2690.146,0.479930566,993.9320411,57.60201527,2.4,1.73,1.73,17.8,17.8,Islam
527,686,686_2006,Senegal,Africa,2006,5.29975765,0.689924616,14.49175789,3.391226823,2.820757962,0.570468861,62.44774699,13.56824086,0.111345176,0.69413388,3044.595,3367.953,0.474787089,2550.67,2770.031,0.479386081,1040.903994,59.11945151,2.4,NA,1.73,17.8,NA,Islam
528,686,686_2008,Senegal,Africa,2008,3.884283821,1.80588435,17.53778018,3.631124376,3.156655294,0.474469081,64.01765491,8.837164373,0.286107993,0.823019243,3207.189,3566.912,0.473448654,2693.595,2935.023,0.478553528,1411.929332,62.35236587,2.4,NA,1.73,17.8,NA,Islam
529,686,686_2011,Senegal,Africa,2011,3.431717486,1.271070943,16.25810301,4.236803658,3.579859195,0.656944463,62.9501939,11.852111,0,0.736337289,3472.351,3886.09,0.471886776,2925.277,3195.714,0.477909051,1373.520789,67.69754843,2.4,1.69,1.69,18,NA,Islam
530,686,686_2013,Senegal,Africa,2013,6.465171934,1.378334926,15.44402824,4.730473764,4.130125867,0.600347897,62.63712357,9.344867565,0,0.837560293,3666.184,4114.808,0.471171799,3092.007,3379.255,0.477805875,1376.069816,71.58583078,2.8,1.39,1.39,18,NA,Islam
531,686,686_2013,Senegal,Africa,2013,6.551084217,1.511673433,16.22770968,3.76998838,3.295646364,0.474342016,61.95535887,9.984185418,0,0.841849009,3666.184,4114.808,0.471171799,3092.007,3379.255,0.477805875,1376.069816,71.58583078,2.8,1.39,1.39,18,NA,Islam
532,686,686_2014,Senegal,Africa,2014,6.380374024,1.246725959,14.67051196,5.678500648,4.953781297,0.72471935,63.31004507,8.713842334,0,0.834766972,3770.669,4235.373,0.470977919,3181.464,3475.057,0.477946964,1396.658225,73.62349244,2.8,1.27,1.27,18,NA,Islam
533,686,686_2015,Senegal,Africa,2015,7.22030784,1.374194233,15.01128549,7.087348512,6.391020927,0.696327585,62.35707405,6.937114106,0.012675771,0.96275664,3880.833,4359.818,0.470937672,3275.526,3573.263,0.47826353,1219.248662,75.72045396,2.9,1.14,1.14,18.1,18.1,Islam
534,686,686_2016,Senegal,Africa,2016,8.378523978,1.56363626,15.53474313,5.423107884,4.861067976,0.562039908,62.33678639,6.763202359,0,0.93696454,4002.246,4487.539,0.471419005,3380.07,3674.676,0.479120014,1269.902108,77.87632057,2.9,1.14,1.14,18.1,NA,Islam
535,686,686_2017,Senegal,Africa,2017,6.923966096,1.191985385,15.59442963,6.115558449,5.36980345,0.745754999,62.70193515,7.472125287,0,0.857362216,4131.514,4621.174,0.472028022,3490.816,3780.022,0.480111921,1361.699588,80.08819924,3,1.15,1.15,18.1,NA,Islam
536,688,688_2002,Serbia,Europe,2002,20.02129947,17.11104677,33.45257597,9.053740496,NA,NA,NA,NA,20.36133731,NA,3629.487,3863.044,0.484414012,2289.268,2264.318,0.502739599,2283.846685,85.71372056,9.7,NA,1.4,36.1,NA,Christianity
537,688,688_2011,Serbia,Europe,2011,22.32686707,16.5880189,30.18570787,10.22558911,NA,NA,NA,NA,20.67381705,NA,3604.741,3829.398,0.48489018,2140.671,2098.374,0.504988977,6809.159804,82.7132289,10.6,1.06,1.06,38.7,NA,Christianity
538,690,690_2002,Seychelles,Africa,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.293,31.258,0.492160972,24.369,24.072,0.503065585,8331.261997,182.0065217,7.6,NA,NA,26.2,NA,Christianity
539,690,690_2010,Seychelles,Africa,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.432,34.019,0.517125378,27.816,24.455,0.532149758,10804.68447,195.1521739,9.4,NA,NA,31.3,31.3,Christianity
540,694,694_2004,Sierra Leone,Africa,2004,5.975609756,3.969512195,19.34878049,7.753658537,6.113414634,1.640243902,54.94756098,8.004878049,0,0.57137542,1508.548,1537.865,0.495188276,1256.322,1242.945,0.502676185,266.5695675,75.2838875,2.6,NA,0.51,17.7,NA,Islam
541,694,694_2008,Sierra Leone,Africa,2008,4.13401144,2.872367968,28.18679106,4.514232289,2.981998304,1.532233986,56.7027879,3.486017065,0.10379228,0.289182301,1720.139,1746.801,0.496154822,1445.35,1423.462,0.50381482,408.4807421,84.97648933,2.9,NA,0.52,17.9,NA,Islam
542,694,694_2013,Sierra Leone,Africa,2013,3.997689256,2.475910136,27.06227915,4.82143373,3.361269853,1.460163878,57.46684275,4.169090018,0.006754953,0.36210178,1961.829,1987.098,0.496800523,1658.207,1630.246,0.504251391,716.8353047,95.09531726,3.3,0.68,0.68,18.2,NA,Islam
543,702,702_2000,Singapore,Asia,2000,8.238424636,NA,NA,NA,NA,NA,NA,NA,NA,NA,1676.758,1598.291,0.511979515,1266.372,1176.498,0.518395166,23852.32703,6011.771642,8.9,0.9,0.9,34.8,34.8,Buddhism
544,702,702_2010,Singapore,Asia,2010,12.20643675,NA,NA,NA,NA,NA,NA,NA,NA,NA,2306.266,2106.858,0.522592612,1566.701,1397.537,0.528534146,47236.96023,7231.811966,11,1.13,1.13,37.9,37.9,Buddhism
545,703,703_2001,Slovakia,Europe,2001,24.20468993,29.54133187,32.87365678,11.42270435,NA,NA,NA,NA,1.957617072,NA,2095.327,2276.909,0.479234652,1480.372,1454.21,0.504457534,5717.21709,111.8267568,10.2,NA,0.96,33.9,NA,Christianity
546,703,703_2001,Slovakia,Europe,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2095.327,2276.909,0.479234652,1480.372,1454.21,0.504457534,5717.21709,111.8267568,10.2,NA,0.96,33.9,NA,Christianity
547,703,703_2011,Slovakia,Europe,2011,25.33244242,12.05078443,29.66910873,10.50857127,NA,NA,NA,NA,22.43909315,NA,2201.317,2381.963,0.480292934,1427.566,1385.282,0.507516226,18361.56948,112.2605224,12.1,1,1,37.3,NA,Christianity
548,703,703_2011,Slovakia,Europe,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2201.317,2381.963,0.480292934,1427.566,1385.282,0.507516226,18361.56948,112.2605224,12.1,1,1,37.3,NA,Christianity
549,704,704_1997,Viet Nam,Asia,1997,4.306135245,4.899974128,54.1562329,7.24582769,6.248655166,0.997172524,28.86679415,0.485736759,0.039299133,0.797016255,24688.09,26089.573,0.486199808,20219.912,20101.862,0.501463849,348.0173981,236.9756797,4.9,NA,0.79,22.3,NA,Folk Religions
550,704,704_1999,Viet Nam,Asia,1999,4.356472697,4.05532096,54.72641796,9.110646371,7.888531442,1.222114929,NA,NA,27.75114202,0.809884112,26001.141,27409.899,0.486812109,21373.485,21196.591,0.50207768,362.9195028,242.8211957,5.3,NA,0.79,22.3,NA,Folk Religions
551,704,704_2005,Viet Nam,Asia,2005,4.236876435,6.068637146,49.31709982,8.173467016,6.935344811,1.238122205,31.26338022,0.940539366,0,0.748304546,29855.982,31256.195,0.488543912,24218.64,23827.149,0.504074145,687.4797356,270.3668881,6.4,1.15,1.15,26.4,26.4,Folk Religions
552,704,704_2009,Viet Nam,Asia,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32391.676,33692.972,0.490154324,25666.777,25056.877,0.506011988,1217.268555,280.879324,8,NA,1.15,26.4,NA,Folk Religions
553,704,704_2009,Viet Nam,Asia,2009,7.281823706,8.068582218,49.47597008,7.997034612,6.89676992,1.100264692,NA,NA,27.17658938,0.797148561,32391.676,33692.972,0.490154324,25666.777,25056.877,0.506011988,1217.268555,280.879324,8,NA,1.15,26.4,NA,Folk Religions
554,705,705_2001,Slovenia,Europe,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,815.099,866.834,0.484620374,540.568,513.274,0.512949759,10479.75963,98.91062562,11.5,NA,1.04,38.1,NA,Christianity
555,705,705_2002,Slovenia,Europe,2002,20.89664818,14.54342599,38.52632902,9.277621509,8.051919481,1.224130616,13.18101105,3.57496425,0,0.818071663,818.987,871.229,0.484545762,536.756,511.143,0.512221121,11777.15566,99.03326713,11.5,NA,1.04,38.1,NA,Christianity
556,705,705_2002,Slovenia,Europe,2002,21.86721998,14.1935352,38.77888054,10.63273987,NA,NA,NA,NA,14.52762442,NA,818.987,871.229,0.484545762,536.756,511.143,0.512221121,11777.15566,99.03326713,11.5,NA,1.04,38.1,NA,Christianity
557,705,705_2011,Slovenia,Europe,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,867.631,892.578,0.492913626,512.821,473.224,0.520078698,25095.13229,101.8982925,12.2,1,1,41.6,NA,Christianity
558,705,705_2015,Slovenia,Europe,2015,32.60324591,14.14652041,28.88045814,13.16521661,NA,NA,NA,NA,11.20455894,NA,872.726,894.633,0.493802334,490.858,452.204,0.520493881,20881.76693,102.4461092,11.9,1.25,1.25,43,43,Christianity
559,710,710_1996,South Africa,Africa,1996,16.22959344,9.817036719,23.88227846,12.44458028,10.54277667,1.901803608,29.5163729,5.229823871,2.880314328,0.74378934,13016.648,13717.403,0.486893962,10474.168,10778.93,0.492830175,3494.383567,34.82100339,8.3,NA,1.4,21.3,NA,Christianity
560,710,710_1996,South Africa,Africa,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13016.648,13717.403,0.486893962,10474.168,10778.93,0.492830175,3494.383567,34.82100339,8.3,NA,1.4,21.3,NA,Christianity
561,710,710_1998,South Africa,Africa,1998,12.02829529,7.700648602,21.89772262,12.58122509,11.1255627,1.455662387,41.97445402,3.747771502,0.069882883,0.883261325,13748.932,14486.075,0.486946293,11127.15,11405.802,0.493816789,3154.020777,36.00908424,8.5,NA,1.4,21.3,NA,Christianity
562,710,710_2001,South Africa,Africa,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14818.963,15592.414,0.487283526,12060.209,12279.286,0.495499557,2666.47491,37.5662762,7.5,NA,1.4,22.6,NA,Christianity
563,710,710_2001,South Africa,Africa,2001,18.5993172,9.175233376,20.53573129,11.26904881,9.820661169,1.448387645,37.17420019,3.246469134,0,0.831255916,14818.963,15592.414,0.487283526,12060.209,12279.286,0.495499557,2666.47491,37.5662762,7.5,NA,1.4,22.6,NA,Christianity
564,710,710_2007,South Africa,Africa,2007,18.12737212,8.544927844,20.44106684,11.51481003,9.924806613,1.59000342,39.01728326,2.354539911,0,0.795323995,16733.394,17545.455,0.488155072,13639.639,13696.686,0.498956572,6095.622439,40.49143839,9.1,NA,1.55,23.8,NA,Christianity
565,710,710_2011,South Africa,Africa,2011,26.80193468,9.124104742,16.87758355,10.52792765,9.118919019,1.409008631,32.89410977,3.774339611,0,0.811029705,17884.751,18717.573,0.488623373,14482.769,14444.55,0.500660604,8007.412846,42.86917871,9.6,1.21,1.21,25,NA,Christianity
566,710,710_2011,South Africa,Africa,2011,27.57291214,NA,NA,NA,NA,NA,NA,NA,72.42708786,NA,17884.751,18717.573,0.488623373,14482.769,14444.55,0.500660604,8007.412846,42.86917871,9.6,1.21,1.21,25,NA,Christianity
567,710,710_2016,South Africa,Africa,2016,23.84319042,8.69994157,15.59549795,11.56060745,9.999240992,1.561366457,37.6038488,2.696913812,0,0.80646219,19436.387,20351.051,0.488505618,15447.704,15361.616,0.50139711,5272.918425,46.33098451,10.2,1.18,1.18,26.4,NA,Christianity
568,716,716_1994,Zimbabwe,Africa,1994,13.49857286,4.259327082,22.05549176,12.74426439,9.90545675,2.838807639,41.35278129,5.913376169,0.176186451,0.542738541,3075.999,3219.824,0.488577744,2636.782,2702.566,0.493839697,611.865711,29.11139718,5.3,NA,0.43,16.9,NA,Christianity
569,716,716_1999,Zimbabwe,Africa,1999,15.56173872,5.785507518,24.54377604,12.4876677,9.688275104,2.799392592,36.37073416,5.25057586,0,0.539182653,3277.511,3527.875,0.481605452,2833.408,2961.823,0.488920631,580.0707181,30.56150704,6.3,NA,0.48,17.6,NA,Christianity
570,716,716_2005,Zimbabwe,Africa,2005,10.15553456,3.660253331,22.93533822,12.67233929,10.74722976,1.925109531,45.79643967,4.658983373,0.121111562,0.746841089,3282.735,3800.616,0.463443785,2852.184,3172.382,0.473425638,476.5553236,31.21804058,6.8,1.08,1.08,18.3,18.3,Christianity
571,716,716_2010,Zimbabwe,Africa,2010,11.66068559,4.093094852,24.76152548,12.21614973,10.61101804,1.605131691,43.24954079,4.007407534,0.011596028,0.820246384,3404.359,4009.871,0.459165551,2975.741,3344.765,0.470807401,948.3318545,32.82337599,7.3,1.25,1.25,18.6,18.6,Christianity
572,716,716_2012,Zimbabwe,Africa,2012,13.13478998,4.376184775,22.82375536,10.42103163,8.955028435,1.466003193,42.5558715,6.245635039,0.442731717,0.785932053,3482.528,4124.491,0.457804562,3034.779,3439.149,0.468769347,1304.969802,33.90236784,7.9,1.26,1.26,18.6,NA,Christianity
573,716,716_2015,Zimbabwe,Africa,2015,12.37347575,4.418347332,25.75360777,12.2836915,11.0382099,1.245481594,39.93879816,5.202631532,0.029447962,0.947561335,3622.463,4313.728,0.456448566,3139.667,3593.166,0.466321829,1445.071062,35.71055706,8.2,1.26,1.26,18.4,18.4,Christianity
574,724,724_1991,Spain,Europe,1991,13.32543083,16.92230005,48.42087458,6.739516496,5.561896142,1.177620354,13.67908289,0.912795158,0,0.674217571,15345.819,16357.952,0.484037656,10092.941,9901.421,0.50478935,14811.90282,78.02013455,6.4,1.94,1.94,33.4,NA,Christianity
575,724,724_2001,Spain,Europe,2001,20.27562912,17.2648828,40.33007264,8.449741245,6.888895468,1.560845778,10.46085269,3.218821499,0,0.644789601,17217.356,18105.767,0.487424512,11088.334,10731.571,0.508175173,15355.70317,81.94337639,8.5,NA,2.14,37.6,NA,Christianity
576,724,724_2001,Spain,Europe,2001,20.2758704,17.25884847,39.12521941,8.090000197,NA,NA,NA,NA,15.25006152,NA,17217.356,18105.767,0.487424512,11088.334,10731.571,0.508175173,15355.70317,81.94337639,8.5,NA,2.14,37.6,NA,Christianity
577,724,724_2001,Spain,Europe,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17217.356,18105.767,0.487424512,11088.334,10731.571,0.508175173,15355.70317,81.94337639,8.5,NA,2.14,37.6,NA,Christianity
578,724,724_2011,Spain,Europe,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19625.528,20421.932,0.490056748,12057.655,11537.652,0.511019204,31636.44631,93.50783588,9.5,1.04,1.04,40,NA,Christianity
579,724,724_2011,Spain,Europe,2011,23.188409,21.03926245,34.95923675,9.363465089,NA,NA,NA,NA,11.44962671,NA,19625.528,20421.932,0.490056748,12057.655,11537.652,0.511019204,31636.44631,93.50783588,9.5,1.04,1.04,40,NA,Christianity
580,724,724_2011,Spain,Europe,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19625.528,20421.932,0.490056748,12057.655,11537.652,0.511019204,31636.44631,93.50783588,9.5,1.04,1.04,40,NA,Christianity
581,728,728_2008,South Sudan,Africa,2008,4.32781149,2.037282905,25.95181531,15.00086278,13.57301109,1.427851695,41.63471307,11.04751444,0,0.977993103,2422.4,2472.515,0.494880912,2005.898,2013.28,0.499081653,1669.492414,NA,4.8,NA,1.19,17.7,NA,Christianity
582,729,729_2008,Sudan,Africa,2008,5.057340875,4.633750989,41.19457865,12.80222341,11.42182053,1.380402875,30.75622116,5.555884914,0,0.917729477,9269.717,9481.973,0.49434035,7657.788,7726.451,0.497768398,1304.533051,NA,3,NA,1.5,18.1,NA,Islam
583,740,740_2004,Suriname,South America,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.687,168.941,0.499623846,132.912,127.992,0.509428755,3006.183233,3.164615385,7.7,NA,2.16,24.8,NA,Christianity
584,748,748_1997,Swaziland,Africa,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.372,285.326,0.459300585,202.589,238.022,0.459791063,1781.870028,56.01313953,4.1,NA,1.14,16.6,NA,Christianity
585,748,748_2006,Swaziland,Africa,2006,19.25497971,4.246145728,9.937832001,12.66087155,10.69509273,1.965778824,45.27935392,8.603521997,0.017295097,0.735649902,277.839,332.995,0.454851891,230.997,274.242,0.457203423,3176.700338,60.23790698,5.1,NA,1.24,18.5,NA,Christianity
586,748,748_2007,Swaziland,Africa,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.994,337.379,0.453524855,232.769,277.814,0.455888661,3327.441875,60.61930233,5.3,NA,1.24,18.5,NA,Christianity
587,756,756_1990,Switzerland,Europe,1990,32.89857307,25.47517591,NA,NA,NA,NA,NA,3.1944717,38.43177932,NA,2667.808,2851.436,0.483364751,1759.929,1713.774,0.506643487,38428.38546,169.888411,9.7,NA,2.06,36.9,36.9,Christianity
588,756,756_2000,Switzerland,Europe,2000,37.50545709,25.88342418,NA,NA,NA,NA,NA,2.48406531,0,NA,2849.89,3047.747,0.483225739,1781.102,1759.898,0.502994069,37868.32303,181.7693047,11.4,1.36,1.36,38.6,38.6,Christianity
589,756,756_2000,Switzerland,Europe,2000,35.97863388,26.48671968,27.50231993,5.438821801,NA,NA,NA,NA,4.593504716,NA,2849.89,3047.747,0.483225739,1781.102,1759.898,0.502994069,37868.32303,181.7693047,11.4,1.36,1.36,38.6,38.6,Christianity
590,762,762_2012,Tajikistan,Asia,2012,2.959290743,1.953452759,39.69366968,5.499827594,4.588422252,0.911405343,49.43534976,0.389260821,0.069148635,0.701951807,2536.396,2539.412,0.499702904,2099.355,2083.075,0.501946237,969.2964731,56.26489711,10.7,0.86,0.86,21.3,NA,Islam
591,762,762_2017,Tajikistan,Asia,2017,2.875375959,2.994687608,34.45978947,6.400066115,5.715202312,0.684863803,53.00703969,0.263041158,0,0.921427395,2815.19,2827.994,0.498865534,2280.835,2251.574,0.503227974,806.0415731,63.98348584,10.6,0.86,0.86,22,NA,Islam
592,764,764_1990,Thailand,Asia,1990,5.00171926,6.694502681,48.18717081,6.910803657,5.428827992,1.481975664,29.71993286,3.48587073,0,0.56386501,19322.867,20146.877,0.489561498,15414.273,15765.851,0.494362146,1508.942737,110.7052125,4.6,NA,1.74,24.3,24.3,Buddhism
593,764,764_2000,Thailand,Asia,2000,8.698742956,9.375512243,41.65784902,7.63896622,5.883605623,1.755360596,30.72030081,1.908628754,0,0.525277209,23377.168,24478.939,0.488488711,17933.355,18377.26,0.493887394,2007.735175,123.2215193,6.1,0.96,0.96,30.2,30.2,Buddhism
594,764,764_2010,Thailand,Asia,2010,18.36284239,13.56499119,25.5893303,8.182169016,NA,NA,NA,NA,34.3006671,NA,26313.418,27991.078,0.484553213,18272.84,18794.563,0.492962509,5076.340174,131.5254321,7.3,1,1,35.5,35.5,Buddhism
595,768,768_1998,Togo,Africa,1998,12.47817234,2.849356055,24.52715929,9.895229543,7.108137905,2.787091638,45.53775888,4.679557007,0.032766884,0.406604597,1264.86,1326.653,0.488077814,1056.876,1090.414,0.492190622,342.658274,85.17091377,3.8,NA,0.94,17.1,NA,Christianity
